opportunity_count,unsafe_count,safe_count,uar_count,uar,uar_one_sided_upper,frr_count,frr,frr_one_sided_upper,closure_uar,closure_frr,unsafe_exposure_count,safe_exposure_count,initial_unresolved_rate,automated_query_rate,probe_rate,diagnostic_round_rate,local_resolution_rate,residual_escalation_rate,residual_escalation_count,irreducible_ambiguity_rate,stable_evidence_residual_rate,irreducible_recall,conditional_cmpg,conditional_pe,ambiguity_contraction_per_round,separating_action_accuracy,perception_witness_count,query_yield,scope_leakage,anti_scope_violations,unintended_decision_influence,active_basis_max,active_eligibility_max,interaction_violations,typed_channel_violations,query_cost,probe_cost,closure_rounds,mean_rounds,latency_ms,compute_units,model_tool_calls,token_count,memory_bytes,program_complexity,human_escalations,domain_escalations,complete_replay_rate,hidden_field_contamination_count,future_read_count,worst_world_uar,worst_world_frr,canonical_ast_count,template_count,semantic_hash_count,behavioral_equivalence_classes,constant_count,noop_count,name_only_count,parent_identical_count,operation_noncompliance_count,search_provenance_incomplete_count,independent_gate_failure_count,certifier_blindness_failure_count,permutation_failure_count,witness_reproduction_failure_count,firewall_attack_detected_count,track_id,method,condition_id,point_id,generation,feedback_aware_time_to_detection,time_to_local_closure,time_to_persistent_certification,recurrence_resolution_rate,library_size,eligibility_size,negative_knowledge_reuse,retention,forgetting,negative_transfer,consolidation_cost,consolidation_gain,generation_residual_slope,generation_scope_slope,lexicographic_key
15000,6269,8731,13,0.0020736959642686232,,40,0.004581376703699461,,0.0020736959642686232,0.004581376703699461,6269,8731,0.9534666666666667,0.0,0.0,0.0,0.6646,0.28886666666666666,4333,0.21666666666666667,0.2845584437941126,0.316,0.6970353796671794,0.6970353796671794,9969.0,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,300000.0,15000.0,0,0,4096,4.0,4333,4333,1.0,0,0,0.1111111111111111,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,memory_control,matched_memory,p00,1,0.0,0.0,0.0,0.6663636363636364,0,2,163,0.0,0.0,0.0,10253.0,0.0,0.029299999999999993,0.0,"[0.0020736959642686232, 0.004581376703699461, 0.28886666666666666, 0.0, 300000.0, 4.0]"
15000,6269,8731,40,0.006380602966980379,,118,0.013515061275913412,,0.006380602966980379,0.013515061275913412,6269,8731,0.9534666666666667,0.0,0.0,0.0,0.8005333333333333,0.15293333333333334,2294,0.21666666666666667,0.14976760199690137,0.17046153846153847,0.8396028527478674,0.8396028527478674,12008.0,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,300000.0,15000.0,0,0,4096,4.0,2294,2294,1.0,0,0,0.125,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,reduced_learning,reduced_learning,p00,1,0.0,0.0,0.0,0.8081818181818182,0,2,163,0.0,0.0,0.0,10253.0,0.0,0.029299999999999993,0.0,"[0.006380602966980379, 0.013515061275913412, 0.15293333333333334, 0.0, 300000.0, 4.0]"
15000,6269,8731,2199,0.35077364810974637,,3209,0.36754094605428933,,0.33035571861540913,0.35276600618485854,6269,8731,0.9534666666666667,0.0,0.0,0.0,0.6892666666666667,0.2770666666666667,4156,0.21666666666666667,0.2763814770184197,0.2784615384615385,0.7229058872884911,0.7229058872884911,10339.0,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,300000.0,15000.0,0,0,4096,4.0,4156,4156,1.0,0,0,0.8,0.6818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,random_proposal,random_proposal,p00,1,0.0,0.0,1.0,0.6518181818181819,0,2,163,1.0,0.0,0.0,20341.0,0.0,0.029299999999999993,0.0,"[0.35077364810974637, 0.36754094605428933, 0.2770666666666667, 0.0, 300000.0, 4.0]"
15000,6269,8731,0,0.0,0.00047775029678875924,0,0.0,0.0003430555941830171,0.0,0.0,6269,8731,0.9534666666666667,0.0,0.0,0.0,0.9534666666666667,0.0,0,0.21666666666666667,0.0,0.0,1.0,1.0,14302.0,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,300000.0,15000.0,0,0,4096,4.0,0,0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,oracle,oracle_closure,p00,1,0.0,0.0,0.0,0.9518181818181818,0,2,0,0.0,0.0,0.0,165.0,0.0,0.029299999999999993,0.0,"[0.0, 0.0, 0.0, 0.0, 300000.0, 4.0]"
15000,6269,8731,13,0.0020736959642686232,,40,0.004581376703699461,,0.0020736959642686232,0.004581376703699461,6269,8731,0.9534666666666667,0.0,0.0,0.0,0.6646,0.28886666666666666,4333,0.21666666666666667,0.2845584437941126,0.316,0.6970353796671794,0.6970353796671794,9969.0,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,300000.0,15000.0,0,0,4096,4.0,4333,4333,1.0,0,0,0.1111111111111111,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,legacy_mavs_sl_registry,legacy_registry_A00,p00,1,0.0,0.0,0.0,0.6663636363636364,0,2,163,0.0,0.0,0.0,10253.0,0.0,0.029299999999999993,0.0,"[0.0020736959642686232, 0.004581376703699461, 0.28886666666666666, 0.0, 300000.0, 4.0]"
15000,6269,8731,13,0.0020736959642686232,,40,0.004581376703699461,,0.0020736959642686232,0.004581376703699461,6269,8731,0.9534666666666667,0.0,0.0,0.0,0.6646,0.28886666666666666,4333,0.21666666666666667,0.2845584437941126,0.316,0.6970353796671794,0.6970353796671794,9969.0,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,300000.0,15000.0,0,0,4096,4.0,4333,4333,1.0,0,0,0.1111111111111111,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,legacy_mavs_sl_registry,legacy_registry_A01,p00,1,0.0,0.0,0.0,0.6663636363636364,0,2,163,0.0,0.0,0.0,10253.0,0.0,0.029299999999999993,0.0,"[0.0020736959642686232, 0.004581376703699461, 0.28886666666666666, 0.0, 300000.0, 4.0]"
15000,6269,8731,13,0.0020736959642686232,,40,0.004581376703699461,,0.0020736959642686232,0.004581376703699461,6269,8731,0.9534666666666667,0.0,0.0,0.0,0.6646,0.28886666666666666,4333,0.21666666666666667,0.2845584437941126,0.316,0.6970353796671794,0.6970353796671794,9969.0,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,300000.0,15000.0,0,0,4096,4.0,4333,4333,1.0,0,0,0.1111111111111111,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,legacy_mavs_sl_registry,legacy_registry_A02,p00,1,0.0,0.0,0.0,0.6663636363636364,0,2,163,0.0,0.0,0.0,10253.0,0.0,0.029299999999999993,0.0,"[0.0020736959642686232, 0.004581376703699461, 0.28886666666666666, 0.0, 300000.0, 4.0]"
15000,6269,8731,13,0.0020736959642686232,,40,0.004581376703699461,,0.0020736959642686232,0.004581376703699461,6269,8731,0.9534666666666667,0.0,0.0,0.0,0.6646,0.28886666666666666,4333,0.21666666666666667,0.2845584437941126,0.316,0.6970353796671794,0.6970353796671794,9969.0,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,300000.0,15000.0,0,0,4096,4.0,4333,4333,1.0,0,0,0.1111111111111111,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,legacy_mavs_sl_registry,legacy_registry_A03,p00,1,0.0,0.0,0.0,0.6663636363636364,0,2,163,0.0,0.0,0.0,10253.0,0.0,0.029299999999999993,0.0,"[0.0020736959642686232, 0.004581376703699461, 0.28886666666666666, 0.0, 300000.0, 4.0]"
15000,6269,8731,13,0.0020736959642686232,,40,0.004581376703699461,,0.0020736959642686232,0.004581376703699461,6269,8731,0.9534666666666667,0.0,0.0,0.0,0.6646,0.28886666666666666,4333,0.21666666666666667,0.2845584437941126,0.316,0.6970353796671794,0.6970353796671794,9969.0,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,300000.0,15000.0,0,0,4096,4.0,4333,4333,1.0,0,0,0.1111111111111111,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,legacy_mavs_sl_registry,legacy_registry_A04,p00,1,0.0,0.0,0.0,0.6663636363636364,0,2,163,0.0,0.0,0.0,10253.0,0.0,0.029299999999999993,0.0,"[0.0020736959642686232, 0.004581376703699461, 0.28886666666666666, 0.0, 300000.0, 4.0]"
15000,6269,8731,13,0.0020736959642686232,,40,0.004581376703699461,,0.0020736959642686232,0.004581376703699461,6269,8731,0.9534666666666667,0.0,0.0,0.28886666666666666,0.6646,0.28886666666666666,4333,0.21666666666666667,0.2845584437941126,0.316,0.6970353796671794,0.6970353796671794,2.300715439649204,1.0,0,1.0,0,0,0,1,0,0,0,0.0,0.0,4333.0,0.28886666666666666,364995.0,19333.0,0,0,4096,4.0,4333,4333,1.0,0,0,0.1111111111111111,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paired_original_bank,legacy_mavs_sl_registry,legacy_registry_A05,p00,1,0.0,0.0,0.0,0.6663636363636364,0,2,163,0.0,0.0,0.0,10253.0,0.0,0.029299999999999993,0.0,"[0.0020736959642686232, 0.004581376703699461, 0.28886666666666666, 0.0, 364995.0, 4.0]"
