track_id,condition_id,method,generation,benchmark_stratum,opportunity_count,query_cost,scope_leakage,uar,frr,residual_escalation_rate
paired_original_bank,fixed_full_mavs,fixed_mavs,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,fixed_full_mavs,fixed_mavs,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,fixed_full_mavs,fixed_mavs,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,fixed_full_mavs,fixed_mavs,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,fixed_full_mavs,fixed_mavs,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,fixed_full_mavs,fixed_mavs,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,ds_cf_lineage,ds_cf,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,ds_cf_lineage,ds_cf,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,ds_cf_lineage,ds_cf,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,ds_cf_lineage,ds_cf,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,ds_cf_lineage,ds_cf,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,ds_cf_lineage,ds_cf,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,raw_memory,memory_control,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,raw_memory,memory_control,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,raw_memory,memory_control,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,raw_memory,memory_control,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,raw_memory,memory_control,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,raw_memory,memory_control,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,matched_memory,memory_control,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,matched_memory,memory_control,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,matched_memory,memory_control,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,matched_memory,memory_control,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,matched_memory,memory_control,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,matched_memory,memory_control,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,reduced_learning,reduced_learning,1,corruption_composition_leave_out,2500,0,0,0.00984251968503937,0.008086253369272238,0.1572
paired_original_bank,reduced_learning,reduced_learning,1,corruption_family_leave_out,2500,0,0,0.002178649237472767,0.014538558786346398,0.1516
paired_original_bank,reduced_learning,reduced_learning,1,domain_leave_out,2500,0,0,0.005928853754940711,0.016129032258064516,0.1632
paired_original_bank,reduced_learning,reduced_learning,1,generator_leave_out,2500,0,0,0.004803073967339097,0.013022618231665525,0.142
paired_original_bank,reduced_learning,reduced_learning,1,long_horizon_recurrence,2500,0,0,0.005897219882055603,0.015993907083015995,0.1576
paired_original_bank,reduced_learning,reduced_learning,1,policy_semantic_transfer,2500,0,0,0.0091324200913242,0.013523131672597865,0.146
paired_original_bank,random_proposal,random_proposal,1,corruption_composition_leave_out,2500,0,0,0.34153543307086615,0.38207547169811323,0.2816
paired_original_bank,random_proposal,random_proposal,1,corruption_family_leave_out,2500,0,0,0.37363834422657954,0.37357774968394436,0.2692
paired_original_bank,random_proposal,random_proposal,1,domain_leave_out,2500,0,0,0.325098814229249,0.3709677419354839,0.2736
paired_original_bank,random_proposal,random_proposal,1,generator_leave_out,2500,0,0,0.366954851104707,0.3721727210418095,0.272
paired_original_bank,random_proposal,random_proposal,1,long_horizon_recurrence,2500,0,0,0.34119629317607414,0.3351104341203351,0.292
paired_original_bank,random_proposal,random_proposal,1,policy_semantic_transfer,2500,0,0,0.3589041095890411,0.36725978647686836,0.274
paired_original_bank,oracle_closure,oracle,1,corruption_composition_leave_out,2500,0,0,0.0,0.0,0.0
paired_original_bank,oracle_closure,oracle,1,corruption_family_leave_out,2500,0,0,0.0,0.0,0.0
paired_original_bank,oracle_closure,oracle,1,domain_leave_out,2500,0,0,0.0,0.0,0.0
paired_original_bank,oracle_closure,oracle,1,generator_leave_out,2500,0,0,0.0,0.0,0.0
paired_original_bank,oracle_closure,oracle,1,long_horizon_recurrence,2500,0,0,0.0,0.0,0.0
paired_original_bank,oracle_closure,oracle,1,policy_semantic_transfer,2500,0,0,0.0,0.0,0.0
paired_original_bank,legacy_registry_A00,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A00,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A00,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A00,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A00,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A00,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A01,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A01,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A01,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A01,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A01,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A01,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A02,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A02,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A02,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A02,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A02,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A02,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A03,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A03,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A03,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A03,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A03,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A03,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A04,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A04,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A04,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A04,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A04,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A04,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A05,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A05,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
