track_id,condition_id,reference_id,generation,metric,paired_point_delta,ci_lower,ci_upper,confidence_method,world_count
paired_original_bank,raw_memory,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06100000000000001,0.08420333333333332,paired_world_bootstrap_2000,300
paired_original_bank,raw_memory,v04_cumulative,1,query_cost,-47.67333333333333,-47.85,-47.49333333333333,paired_world_bootstrap_2000,300
paired_original_bank,matched_memory,v04_cumulative,1,uar,0.0022360640232017043,0.001028946316197222,0.0036852698713658845,paired_world_bootstrap_2000,300
paired_original_bank,matched_memory,v04_cumulative,1,frr,0.0048046506215165975,0.003270936685957231,0.006450383288278567,paired_world_bootstrap_2000,300
paired_original_bank,matched_memory,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.060065000000000014,0.08426666666666667,paired_world_bootstrap_2000,300
paired_original_bank,matched_memory,v04_cumulative,1,query_cost,-47.67333333333333,-47.85,-47.493249999999996,paired_world_bootstrap_2000,300
paired_original_bank,reduced_learning,v04_cumulative,1,uar,0.006256226707353489,0.0042000470279396915,0.008274944785938782,paired_world_bootstrap_2000,300
paired_original_bank,reduced_learning,v04_cumulative,1,frr,0.013699980992503665,0.011139066649093301,0.01659145909947422,paired_world_bootstrap_2000,300
paired_original_bank,reduced_learning,v04_cumulative,1,residual_escalation_rate,-0.06373333333333335,-0.07479999999999999,-0.05253333333333334,paired_world_bootstrap_2000,300
paired_original_bank,reduced_learning,v04_cumulative,1,query_cost,-47.67333333333333,-47.860083333333336,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,random_proposal,v04_cumulative,1,uar,0.3544768782948731,0.3411532271410908,0.3680583830757984,paired_world_bootstrap_2000,300
paired_original_bank,random_proposal,v04_cumulative,1,frr,0.36694268452286954,0.3553678641656024,0.3780510456782548,paired_world_bootstrap_2000,300
paired_original_bank,random_proposal,v04_cumulative,1,residual_escalation_rate,0.0604,0.0476,0.07386666666666666,paired_world_bootstrap_2000,300
paired_original_bank,random_proposal,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.50333333333333,paired_world_bootstrap_2000,300
