ablation_id,condition,generation,source_generation,benchmark_stratum,prior_objective,retained_objective,prior_uar,retained_uar,retention_score,forgetting,objective_noninferior,safety_noninferior,catastrophic_interference,passed
A15,cumulative,3,2,corruption_family_leave_out,0.6650199474085049,0.6650199474085049,0.015952143569292122,0.015952143569292122,1.0,0.0,True,True,0,True
A15,cumulative,3,2,domain_leave_out,0.679158197343446,0.679158197343446,0.007272727272727273,0.007272727272727273,1.0,0.0,True,True,0,True
A15,cumulative,3,2,generator_leave_out,0.6636519157257657,0.6636519157257657,0.008988764044943821,0.008988764044943821,1.0,0.0,True,True,0,True
A15,cumulative,3,2,long_horizon_recurrence,0.70539643149438,0.70539643149438,0.012842465753424657,0.012842465753424657,1.0,0.0,True,True,0,True
A15,cumulative,3,2,policy_semantic_transfer,0.6623679302122218,0.6623679302122218,0.008802816901408451,0.008802816901408451,1.0,0.0,True,True,0,True
A15,fresh,2,1,corruption_composition_leave_out,0.7188686358705527,0.7188686358705527,0.002952755905511811,0.002952755905511811,1.0,0.0,True,True,0,True
A15,fresh,2,1,corruption_family_leave_out,0.6892151958145933,0.6892151958145933,0.00980392156862745,0.00980392156862745,1.0,0.0,True,True,0,True
A15,fresh,2,1,domain_leave_out,0.6944387216113838,0.6944387216113838,0.003952569169960474,0.003952569169960474,1.0,0.0,True,True,0,True
A15,fresh,2,1,generator_leave_out,0.6868667724672894,0.6868667724672894,0.008645533141210375,0.008645533141210375,1.0,0.0,True,True,0,True
A15,fresh,2,1,long_horizon_recurrence,0.6761842591527767,0.6761842591527767,0.004212299915754001,0.004212299915754001,1.0,0.0,True,True,0,True
A15,fresh,2,1,policy_semantic_transfer,0.7293816168821746,0.7293816168821746,0.0036529680365296802,0.0036529680365296802,1.0,0.0,True,True,0,True
A15,fresh,3,2,corruption_composition_leave_out,0.6331426118326119,0.6331426118326119,0.0019588638589618022,0.0019588638589618022,1.0,0.0,True,True,0,True
A15,fresh,3,2,corruption_family_leave_out,0.6699967038321578,0.6699967038321578,0.005982053838484547,0.005982053838484547,1.0,0.0,True,True,0,True
A15,fresh,3,2,domain_leave_out,0.6790695548537484,0.6790695548537484,0.0027272727272727275,0.0027272727272727275,1.0,0.0,True,True,0,True
A15,fresh,3,2,generator_leave_out,0.6463341041196834,0.6463341041196834,0.0056179775280898875,0.0056179775280898875,1.0,0.0,True,True,0,True
A15,fresh,3,2,long_horizon_recurrence,0.6955769021692162,0.6955769021692162,0.004280821917808219,0.004280821917808219,1.0,0.0,True,True,0,True
A15,fresh,3,2,policy_semantic_transfer,0.660607253793059,0.660607253793059,0.002640845070422535,0.002640845070422535,1.0,0.0,True,True,0,True
A16,cumulative,2,1,corruption_composition_leave_out,0.7039205662945013,0.7116573839456077,0.0531496062992126,0.04625984251968504,1.0109910379403086,0.0,True,True,0,True
A16,cumulative,2,1,corruption_family_leave_out,0.7031157384923468,0.7600417870025038,0.05228758169934641,0.029411764705882353,1.0809625576469395,0.0,True,True,0,True
A16,cumulative,2,1,domain_leave_out,0.6383699185327306,0.6495790081687186,0.06719367588932806,0.05533596837944664,1.0175589251789177,0.0,True,True,0,True
A16,cumulative,2,1,generator_leave_out,0.7252474952005891,0.7317661190743469,0.04707012487992315,0.04226705091258405,1.0089881370385911,0.0,True,True,2,False
A16,cumulative,2,1,long_horizon_recurrence,0.6399341578085447,0.6810342822406165,0.05897219882055602,0.04802021903959562,1.0642255518486765,0.0,True,True,0,True
A16,cumulative,2,1,policy_semantic_transfer,0.6568661917276062,0.7169814574641794,0.06757990867579909,0.0502283105022831,1.0915182825568563,0.0,True,True,0,True
A16,cumulative,3,2,corruption_composition_leave_out,0.6943669236998912,0.6943669236998912,0.040156709108716944,0.040156709108716944,1.0,0.0,True,True,0,True
A16,cumulative,3,2,corruption_family_leave_out,0.7328222138302389,0.7328222138302389,0.036889332003988036,0.036889332003988036,1.0,0.0,True,True,0,True
A16,cumulative,3,2,domain_leave_out,0.7041826065426945,0.7041826065426945,0.038181818181818185,0.038181818181818185,1.0,0.0,True,True,0,True
A16,cumulative,3,2,generator_leave_out,0.7032086806545043,0.7032086806545043,0.03932584269662921,0.03932584269662921,1.0,0.0,True,True,0,True
A16,cumulative,3,2,long_horizon_recurrence,0.7341203064612304,0.7341203064612304,0.03595890410958904,0.03595890410958904,1.0,0.0,True,True,0,True
A16,cumulative,3,2,policy_semantic_transfer,0.7267570059998143,0.7267570059998143,0.03609154929577465,0.03609154929577465,1.0,0.0,True,True,0,True
A16,fresh,2,1,corruption_composition_leave_out,0.7039205662945013,0.7039205662945013,0.0531496062992126,0.0531496062992126,1.0,0.0,True,True,0,True
A16,fresh,2,1,corruption_family_leave_out,0.7031157384923468,0.7031157384923468,0.05228758169934641,0.05228758169934641,1.0,0.0,True,True,0,True
A16,fresh,2,1,domain_leave_out,0.6383699185327306,0.6383699185327306,0.06719367588932806,0.06719367588932806,1.0,0.0,True,True,0,True
A16,fresh,2,1,generator_leave_out,0.7252474952005891,0.7252474952005891,0.04707012487992315,0.04707012487992315,1.0,0.0,True,True,0,True
A16,fresh,2,1,long_horizon_recurrence,0.6399341578085447,0.6399341578085447,0.05897219882055602,0.05897219882055602,1.0,0.0,True,True,0,True
A16,fresh,2,1,policy_semantic_transfer,0.6568661917276062,0.6568661917276062,0.06757990867579909,0.06757990867579909,1.0,0.0,True,True,0,True
A16,fresh,3,2,corruption_composition_leave_out,0.7191501007388047,0.7191501007388047,0.03819784524975514,0.03819784524975514,1.0,0.0,True,True,0,True
A16,fresh,3,2,corruption_family_leave_out,0.7253739609015115,0.7253739609015115,0.04885343968095713,0.04885343968095713,1.0,0.0,True,True,0,True
A16,fresh,3,2,domain_leave_out,0.6835731220777734,0.6835731220777734,0.04727272727272727,0.04727272727272727,1.0,0.0,True,True,0,True
A16,fresh,3,2,generator_leave_out,0.7037308209796244,0.7037308209796244,0.043820224719101124,0.043820224719101124,1.0,0.0,True,True,0,True
A16,fresh,3,2,long_horizon_recurrence,0.6713487521637327,0.6713487521637327,0.053082191780821915,0.053082191780821915,1.0,0.0,True,True,0,True
A16,fresh,3,2,policy_semantic_transfer,0.7167983237346814,0.7167983237346814,0.04137323943661972,0.04137323943661972,1.0,0.0,True,True,0,True
A17,cumulative,2,1,corruption_composition_leave_out,0.45507124884126143,0.4639027773747069,0.002952755905511811,0.010826771653543307,1.0194069138754274,0.0,True,True,0,True
A17,cumulative,2,1,corruption_family_leave_out,0.4064446885178149,0.44581009020691864,0.00980392156862745,0.007625272331154684,1.096853035114465,0.0,True,True,1,False
A17,cumulative,2,1,domain_leave_out,0.4236286059295517,0.4076623878014107,0.003952569169960474,0.016798418972332016,0.9623108121013052,0.01596621812814103,True,False,0,False
A17,cumulative,2,1,generator_leave_out,0.42026011164586075,0.438412270516029,0.008645533141210375,0.011527377521613832,1.04319267607644,0.0,True,True,0,True
A17,cumulative,2,1,long_horizon_recurrence,0.39123060661783915,0.40156932111339183,0.004212299915754001,0.010109519797809604,1.0264261392658671,0.0,True,True,0,True
A17,cumulative,2,1,policy_semantic_transfer,0.5320768905296374,0.5236193321079757,0.0036529680365296802,0.01643835616438356,0.9841046311685463,0.008457558421661626,True,False,2,False
A17,cumulative,3,2,corruption_composition_leave_out,0.23826779614414492,0.23826779614414492,0.005876591576885406,0.005876591576885406,1.0,0.0,True,True,0,True
A17,cumulative,3,2,corruption_family_leave_out,0.32052393982499083,0.32052393982499083,0.015952143569292122,0.015952143569292122,1.0,0.0,True,True,0,True
A17,cumulative,3,2,domain_leave_out,0.34321049709418866,0.34321049709418866,0.007272727272727273,0.007272727272727273,1.0,0.0,True,True,0,True
A17,cumulative,3,2,generator_leave_out,0.2970164888782405,0.2970164888782405,0.008988764044943821,0.008988764044943821,1.0,0.0,True,True,0,True
A17,cumulative,3,2,long_horizon_recurrence,0.4556948503785921,0.4556948503785921,0.012842465753424657,0.012842465753424657,1.0,0.0,True,True,0,True
A17,cumulative,3,2,policy_semantic_transfer,0.3435485953870859,0.3435485953870859,0.008802816901408451,0.008802816901408451,1.0,0.0,True,True,0,True
A17,fresh,2,1,corruption_composition_leave_out,0.45507124884126143,0.45507124884126143,0.002952755905511811,0.002952755905511811,1.0,0.0,True,True,0,True
A17,fresh,2,1,corruption_family_leave_out,0.4064446885178149,0.4064446885178149,0.00980392156862745,0.00980392156862745,1.0,0.0,True,True,0,True
A17,fresh,2,1,domain_leave_out,0.4236286059295517,0.4236286059295517,0.003952569169960474,0.003952569169960474,1.0,0.0,True,True,0,True
A17,fresh,2,1,generator_leave_out,0.42026011164586075,0.42026011164586075,0.008645533141210375,0.008645533141210375,1.0,0.0,True,True,0,True
A17,fresh,2,1,long_horizon_recurrence,0.39123060661783915,0.39123060661783915,0.004212299915754001,0.004212299915754001,1.0,0.0,True,True,0,True
A17,fresh,2,1,policy_semantic_transfer,0.5320768905296374,0.5320768905296374,0.0036529680365296802,0.0036529680365296802,1.0,0.0,True,True,0,True
A17,fresh,3,2,corruption_composition_leave_out,0.22634339799599673,0.22634339799599673,0.0019588638589618022,0.0019588638589618022,1.0,0.0,True,True,0,True
A17,fresh,3,2,corruption_family_leave_out,0.32550069624864375,0.32550069624864375,0.005982053838484547,0.005982053838484547,1.0,0.0,True,True,0,True
A17,fresh,3,2,domain_leave_out,0.3431218546044913,0.3431218546044913,0.0027272727272727275,0.0027272727272727275,1.0,0.0,True,True,0,True
A17,fresh,3,2,generator_leave_out,0.2796986772721582,0.2796986772721582,0.0056179775280898875,0.0056179775280898875,1.0,0.0,True,True,0,True
A17,fresh,3,2,long_horizon_recurrence,0.44587532105342803,0.44587532105342803,0.004280821917808219,0.004280821917808219,1.0,0.0,True,True,0,True
A17,fresh,3,2,policy_semantic_transfer,0.341787918967923,0.341787918967923,0.002640845070422535,0.002640845070422535,1.0,0.0,True,True,0,True
A18,cumulative,2,1,corruption_composition_leave_out,0.4345591241922671,0.44339065272571254,0.12893700787401574,0.13681102362204725,1.0203229619211447,0.0,True,True,0,True
A18,cumulative,2,1,corruption_family_leave_out,0.408251506371241,0.44761690806034465,0.13507625272331156,0.1328976034858388,1.096424388091068,0.0,True,True,1,False
A18,cumulative,2,1,domain_leave_out,0.2994972360030801,0.28353101787493906,0.16699604743083005,0.17984189723320157,0.9466899316293629,0.01596621812814103,True,False,0,False
A18,cumulative,2,1,generator_leave_out,0.3030328971900699,0.32118505606023817,0.1633045148895293,0.16618635926993275,1.0599016114701987,0.0,True,True,0,True
A18,cumulative,2,1,long_horizon_recurrence,0.22910593663148457,0.23944465112703725,0.17944397641112048,0.18534119629317608,1.0451263491796043,0.0,True,True,0,True
A18,cumulative,2,1,policy_semantic_transfer,0.4359864331675171,0.4275288747458555,0.12876712328767123,0.1415525114155251,0.9806013266050139,0.008457558421661626,True,False,2,False
A18,cumulative,3,2,corruption_composition_leave_out,0.14758270753739697,0.14758270753739697,0.20372184133202742,0.20372184133202742,1.0,0.0,True,True,0,True
A18,cumulative,3,2,corruption_family_leave_out,0.3252779515393714,0.3252779515393714,0.15453639082751744,0.15453639082751744,1.0,0.0,True,True,0,True
A18,cumulative,3,2,domain_leave_out,0.27418791153655264,0.27418791153655264,0.17727272727272728,0.17727272727272728,1.0,0.0,True,True,0,True
A18,cumulative,3,2,generator_leave_out,0.2700339897946855,0.2700339897946855,0.1898876404494382,0.1898876404494382,1.0,0.0,True,True,0,True
A18,cumulative,3,2,long_horizon_recurrence,0.33022836865072625,0.33022836865072625,0.1558219178082192,0.1558219178082192,1.0,0.0,True,True,0,True
A18,cumulative,3,2,policy_semantic_transfer,0.11302080177912095,0.11302080177912095,0.20950704225352113,0.20950704225352113,1.0,0.0,True,True,0,True
A18,fresh,2,1,corruption_composition_leave_out,0.4345591241922671,0.4345591241922671,0.12893700787401574,0.12893700787401574,1.0,0.0,True,True,0,True
A18,fresh,2,1,corruption_family_leave_out,0.408251506371241,0.408251506371241,0.13507625272331156,0.13507625272331156,1.0,0.0,True,True,0,True
A18,fresh,2,1,domain_leave_out,0.2994972360030801,0.2994972360030801,0.16699604743083005,0.16699604743083005,1.0,0.0,True,True,0,True
A18,fresh,2,1,generator_leave_out,0.3030328971900699,0.3030328971900699,0.1633045148895293,0.1633045148895293,1.0,0.0,True,True,0,True
A18,fresh,2,1,long_horizon_recurrence,0.22910593663148457,0.22910593663148457,0.17944397641112048,0.17944397641112048,1.0,0.0,True,True,0,True
A18,fresh,2,1,policy_semantic_transfer,0.4359864331675171,0.4359864331675171,0.12876712328767123,0.12876712328767123,1.0,0.0,True,True,0,True
A18,fresh,3,2,corruption_composition_leave_out,0.1356583093892488,0.1356583093892488,0.19980411361410383,0.19980411361410383,1.0,0.0,True,True,0,True
A18,fresh,3,2,corruption_family_leave_out,0.33025470796302436,0.33025470796302436,0.14456630109670987,0.14456630109670987,1.0,0.0,True,True,0,True
A18,fresh,3,2,domain_leave_out,0.27409926904685517,0.27409926904685517,0.17272727272727273,0.17272727272727273,1.0,0.0,True,True,0,True
A18,fresh,3,2,generator_leave_out,0.2527161781886032,0.2527161781886032,0.18651685393258427,0.18651685393258427,1.0,0.0,True,True,0,True
A18,fresh,3,2,long_horizon_recurrence,0.32040883932556224,0.32040883932556224,0.14726027397260275,0.14726027397260275,1.0,0.0,True,True,0,True
A18,fresh,3,2,policy_semantic_transfer,0.111260125359958,0.111260125359958,0.20334507042253522,0.20334507042253522,1.0,0.0,True,True,0,True
A19,cumulative,2,1,corruption_composition_leave_out,0.6948376257695428,0.723507747714996,0.001968503937007874,0.007874015748031496,1.0412616140550832,0.0,True,True,0,True
A19,cumulative,2,1,corruption_family_leave_out,0.6844693118456213,0.7195242455223453,0.002178649237472767,0.006535947712418301,1.0512147631311635,0.0,True,True,1,False
A19,cumulative,2,1,domain_leave_out,0.6761747252167991,0.6724620483129488,0.0009881422924901185,0.012845849802371542,0.9945092935813891,0.0037126769038503538,True,False,0,False
A19,cumulative,2,1,generator_leave_out,0.67524149659996,0.7009832276288941,0.0038424591738712775,0.008645533141210375,1.0381222587156613,0.0,True,True,0,True
A19,cumulative,2,1,long_horizon_recurrence,0.6648688599913152,0.6950900357128771,0.0016849199663016006,0.002527379949452401,1.045454340758201,0.0,True,True,0,True
A19,cumulative,2,1,policy_semantic_transfer,0.7160016168821747,0.7356614472874671,0.0027397260273972603,0.011872146118721462,1.0274578016889138,0.0,True,True,0,True
A19,cumulative,3,2,corruption_composition_leave_out,0.6424716888714735,0.6424716888714735,0.0009794319294809011,0.0009794319294809011,1.0,0.0,True,True,0,True
A19,cumulative,3,2,corruption_family_leave_out,0.6792518763720362,0.6792518763720362,0.00897308075772682,0.00897308075772682,1.0,0.0,True,True,0,True
A19,cumulative,3,2,domain_leave_out,0.679085419565668,0.679085419565668,0.005454545454545455,0.005454545454545455,1.0,0.0,True,True,0,True
A19,cumulative,3,2,generator_leave_out,0.6499333142869251,0.6499333142869251,0.007865168539325843,0.007865168539325843,1.0,0.0,True,True,0,True
A19,cumulative,3,2,long_horizon_recurrence,0.7104330129956675,0.7104330129956675,0.008561643835616438,0.008561643835616438,1.0,0.0,True,True,0,True
A19,cumulative,3,2,policy_semantic_transfer,0.6544030817273736,0.6544030817273736,0.007922535211267605,0.007922535211267605,1.0,0.0,True,True,0,True
A19,fresh,2,1,corruption_composition_leave_out,0.6948376257695428,0.6948376257695428,0.001968503937007874,0.001968503937007874,1.0,0.0,True,True,0,True
A19,fresh,2,1,corruption_family_leave_out,0.6844693118456213,0.6844693118456213,0.002178649237472767,0.002178649237472767,1.0,0.0,True,True,0,True
A19,fresh,2,1,domain_leave_out,0.6761747252167991,0.6761747252167991,0.0009881422924901185,0.0009881422924901185,1.0,0.0,True,True,0,True
A19,fresh,2,1,generator_leave_out,0.67524149659996,0.67524149659996,0.0038424591738712775,0.0038424591738712775,1.0,0.0,True,True,0,True
A19,fresh,2,1,long_horizon_recurrence,0.6648688599913152,0.6648688599913152,0.0016849199663016006,0.0016849199663016006,1.0,0.0,True,True,0,True
A19,fresh,2,1,policy_semantic_transfer,0.7160016168821747,0.7160016168821747,0.0027397260273972603,0.0027397260273972603,1.0,0.0,True,True,0,True
A19,fresh,3,2,corruption_composition_leave_out,0.6123081673881674,0.6123081673881674,0.0019588638589618022,0.0019588638589618022,1.0,0.0,True,True,0,True
A19,fresh,3,2,corruption_family_leave_out,0.6621401121084692,0.6621401121084692,0.0019940179461615153,0.0019940179461615153,1.0,0.0,True,True,0,True
A19,fresh,3,2,domain_leave_out,0.6584095548537485,0.6584095548537485,0.0009090909090909091,0.0009090909090909091,1.0,0.0,True,True,0,True
A19,fresh,3,2,generator_leave_out,0.6253606035972173,0.6253606035972173,0.0056179775280898875,0.0056179775280898875,1.0,0.0,True,True,0,True
A19,fresh,3,2,long_horizon_recurrence,0.6862244395711501,0.6862244395711501,0.0008561643835616438,0.0008561643835616438,1.0,0.0,True,True,0,True
A19,fresh,3,2,policy_semantic_transfer,0.6434334349321813,0.6434334349321813,0.0017605633802816902,0.0017605633802816902,1.0,0.0,True,True,0,True
A2,cumulative,2,1,corruption_composition_leave_out,0.6663629148432142,0.7071438894898878,0.005905511811023622,0.00984251968503937,1.0611993460894635,0.0,True,True,0,True
A2,cumulative,2,1,corruption_family_leave_out,0.6605543066226816,0.7000095109961415,0.007625272331154684,0.007625272331154684,1.0597304475618192,0.0,True,True,1,False
A2,cumulative,2,1,domain_leave_out,0.626717730449436,0.6606641384183684,0.007905138339920948,0.011857707509881422,1.0541653862969353,0.0,True,True,0,True
A2,cumulative,2,1,generator_leave_out,0.6497286473281434,0.692969718879361,0.0067243035542747355,0.007684918347742555,1.0665525088497119,0.0,True,True,0,True
A2,cumulative,2,1,long_horizon_recurrence,0.6329062761914986,0.6747973721408171,0.005054759898904802,0.005054759898904802,1.066188466642166,0.0,True,True,0,True
A2,cumulative,2,1,policy_semantic_transfer,0.6743434819741438,0.7102975635222789,0.0073059360730593605,0.012785388127853882,1.0533171632991534,0.0,True,True,1,False
A2,cumulative,3,2,corruption_composition_leave_out,0.6228039404412162,0.6228039404412162,0.0039177277179236044,0.0039177277179236044,1.0,0.0,True,True,0,True
A2,cumulative,3,2,corruption_family_leave_out,0.6643138522393062,0.6643138522393062,0.009970089730807577,0.009970089730807577,1.0,0.0,True,True,0,True
A2,cumulative,3,2,domain_leave_out,0.6578237584132006,0.6578237584132006,0.008181818181818182,0.008181818181818182,1.0,0.0,True,True,0,True
A2,cumulative,3,2,generator_leave_out,0.636874793012853,0.636874793012853,0.010112359550561797,0.010112359550561797,1.0,0.0,True,True,0,True
A2,cumulative,3,2,long_horizon_recurrence,0.6944301636945621,0.6944301636945621,0.007705479452054794,0.007705479452054794,1.0,0.0,True,True,0,True
A2,cumulative,3,2,policy_semantic_transfer,0.6492029711455238,0.6492029711455238,0.00528169014084507,0.00528169014084507,1.0,0.0,True,True,0,True
A2,fresh,2,1,corruption_composition_leave_out,0.6663629148432142,0.6663629148432142,0.005905511811023622,0.005905511811023622,1.0,0.0,True,True,0,True
A2,fresh,2,1,corruption_family_leave_out,0.6605543066226816,0.6605543066226816,0.007625272331154684,0.007625272331154684,1.0,0.0,True,True,0,True
A2,fresh,2,1,domain_leave_out,0.626717730449436,0.626717730449436,0.007905138339920948,0.007905138339920948,1.0,0.0,True,True,0,True
A2,fresh,2,1,generator_leave_out,0.6497286473281434,0.6497286473281434,0.0067243035542747355,0.0067243035542747355,1.0,0.0,True,True,0,True
A2,fresh,2,1,long_horizon_recurrence,0.6329062761914986,0.6329062761914986,0.005054759898904802,0.005054759898904802,1.0,0.0,True,True,0,True
A2,fresh,2,1,policy_semantic_transfer,0.6743434819741438,0.6743434819741438,0.0073059360730593605,0.0073059360730593605,1.0,0.0,True,True,0,True
A2,fresh,3,2,corruption_composition_leave_out,0.5924141505650566,0.5924141505650566,0.004897159647404506,0.004897159647404506,1.0,0.0,True,True,0,True
A2,fresh,3,2,corruption_family_leave_out,0.6405566165061622,0.6405566165061622,0.003988035892323031,0.003988035892323031,1.0,0.0,True,True,0,True
A2,fresh,3,2,domain_leave_out,0.6273998721499529,0.6273998721499529,0.00909090909090909,0.00909090909090909,1.0,0.0,True,True,0,True
A2,fresh,3,2,generator_leave_out,0.609586854881035,0.609586854881035,0.006741573033707865,0.006741573033707865,1.0,0.0,True,True,0,True
A2,fresh,3,2,long_horizon_recurrence,0.6312183829310422,0.6312183829310422,0.009417808219178082,0.009417808219178082,1.0,0.0,True,True,0,True
A2,fresh,3,2,policy_semantic_transfer,0.617709124882138,0.617709124882138,0.00528169014084507,0.00528169014084507,1.0,0.0,True,True,0,True
A20,cumulative,2,1,corruption_composition_leave_out,0.48046781117593007,0.529491639658724,0.001968503937007874,0.007874015748031496,1.1020335334490143,0.0,True,True,0,True
A20,cumulative,2,1,corruption_family_leave_out,0.3801082419060542,0.44876989572141,0.008714596949891068,0.006535947712418301,1.1806371087115914,0.0,True,True,0,True
A20,cumulative,2,1,domain_leave_out,0.38182592253470315,0.3975316901639026,0.0029644268774703555,0.015810276679841896,1.0411333194062329,0.0,True,False,0,False
A20,cumulative,2,1,generator_leave_out,0.39688131022830453,0.45717012287792064,0.0067243035542747355,0.010566762728146013,1.1519064039950262,0.0,True,True,0,True
A20,cumulative,2,1,long_horizon_recurrence,0.3672197711600094,0.4103787258033453,0.004212299915754001,0.007582139848357203,1.117528951415119,0.0,True,True,0,True
A20,cumulative,2,1,policy_semantic_transfer,0.562185646372891,0.6000409082931725,0.0009132420091324201,0.011872146118721462,1.0673358741271963,0.0,True,False,1,False
A20,cumulative,3,2,corruption_composition_leave_out,0.13372619245466372,0.13372619245466372,0.0039177277179236044,0.0039177277179236044,1.0,0.0,True,True,0,True
A20,cumulative,3,2,corruption_family_leave_out,0.29540459218143145,0.29540459218143145,0.014955134596211365,0.014955134596211365,1.0,0.0,True,True,0,True
A20,cumulative,3,2,domain_leave_out,0.3085427757097172,0.3085427757097172,0.006363636363636364,0.006363636363636364,1.0,0.0,True,True,0,True
A20,cumulative,3,2,generator_leave_out,0.24355687975470452,0.24355687975470452,0.008988764044943821,0.008988764044943821,1.0,0.0,True,True,0,True
A20,cumulative,3,2,long_horizon_recurrence,0.4469502882958689,0.4469502882958689,0.010273972602739725,0.010273972602739725,1.0,0.0,True,True,0,True
A20,cumulative,3,2,policy_semantic_transfer,0.23123202133730822,0.23123202133730822,0.008802816901408451,0.008802816901408451,1.0,0.0,True,True,0,True
A20,fresh,2,1,corruption_composition_leave_out,0.48046781117593007,0.48046781117593007,0.001968503937007874,0.001968503937007874,1.0,0.0,True,True,0,True
A20,fresh,2,1,corruption_family_leave_out,0.3801082419060542,0.3801082419060542,0.008714596949891068,0.008714596949891068,1.0,0.0,True,True,0,True
A20,fresh,2,1,domain_leave_out,0.38182592253470315,0.38182592253470315,0.0029644268774703555,0.0029644268774703555,1.0,0.0,True,True,0,True
A20,fresh,2,1,generator_leave_out,0.39688131022830453,0.39688131022830453,0.0067243035542747355,0.0067243035542747355,1.0,0.0,True,True,0,True
A20,fresh,2,1,long_horizon_recurrence,0.3672197711600094,0.3672197711600094,0.004212299915754001,0.004212299915754001,1.0,0.0,True,True,0,True
A20,fresh,2,1,policy_semantic_transfer,0.562185646372891,0.562185646372891,0.0009132420091324201,0.0009132420091324201,1.0,0.0,True,True,0,True
A20,fresh,3,2,corruption_composition_leave_out,0.10260429609334665,0.10260429609334665,0.0019588638589618022,0.0019588638589618022,1.0,0.0,True,True,0,True
A20,fresh,3,2,corruption_family_leave_out,0.2761439051989896,0.2761439051989896,0.003988035892323031,0.003988035892323031,1.0,0.0,True,True,0,True
A20,fresh,3,2,domain_leave_out,0.2722035175889088,0.2722035175889088,0.0027272727272727275,0.0027272727272727275,1.0,0.0,True,True,0,True
A20,fresh,3,2,generator_leave_out,0.19826974963745406,0.19826974963745406,0.0056179775280898875,0.0056179775280898875,1.0,0.0,True,True,0,True
A20,fresh,3,2,long_horizon_recurrence,0.41062452300623353,0.41062452300623353,0.003424657534246575,0.003424657534246575,1.0,0.0,True,True,0,True
A20,fresh,3,2,policy_semantic_transfer,0.21649102457620212,0.21649102457620212,0.0008802816901408451,0.0008802816901408451,1.0,0.0,True,True,0,True
A21,cumulative,2,1,corruption_composition_leave_out,0.6948376257695428,0.723507747714996,0.001968503937007874,0.007874015748031496,1.0412616140550832,0.0,True,True,0,True
A21,cumulative,2,1,corruption_family_leave_out,0.6844693118456213,0.7195242455223453,0.002178649237472767,0.006535947712418301,1.0512147631311635,0.0,True,True,1,False
A21,cumulative,2,1,domain_leave_out,0.6761747252167991,0.6724620483129488,0.0009881422924901185,0.012845849802371542,0.9945092935813891,0.0037126769038503538,True,False,0,False
A21,cumulative,2,1,generator_leave_out,0.67524149659996,0.7009832276288941,0.0038424591738712775,0.008645533141210375,1.0381222587156613,0.0,True,True,0,True
A21,cumulative,2,1,long_horizon_recurrence,0.6648688599913152,0.6950900357128771,0.0016849199663016006,0.002527379949452401,1.045454340758201,0.0,True,True,0,True
A21,cumulative,2,1,policy_semantic_transfer,0.7160016168821747,0.7356614472874671,0.0027397260273972603,0.011872146118721462,1.0274578016889138,0.0,True,True,0,True
A21,cumulative,3,2,corruption_composition_leave_out,0.6424716888714735,0.6424716888714735,0.0009794319294809011,0.0009794319294809011,1.0,0.0,True,True,0,True
A21,cumulative,3,2,corruption_family_leave_out,0.6792518763720362,0.6792518763720362,0.00897308075772682,0.00897308075772682,1.0,0.0,True,True,0,True
A21,cumulative,3,2,domain_leave_out,0.679085419565668,0.679085419565668,0.005454545454545455,0.005454545454545455,1.0,0.0,True,True,0,True
A21,cumulative,3,2,generator_leave_out,0.6499333142869251,0.6499333142869251,0.007865168539325843,0.007865168539325843,1.0,0.0,True,True,0,True
A21,cumulative,3,2,long_horizon_recurrence,0.7104330129956675,0.7104330129956675,0.008561643835616438,0.008561643835616438,1.0,0.0,True,True,0,True
A21,cumulative,3,2,policy_semantic_transfer,0.6544030817273736,0.6544030817273736,0.007922535211267605,0.007922535211267605,1.0,0.0,True,True,0,True
A21,fresh,2,1,corruption_composition_leave_out,0.6948376257695428,0.6948376257695428,0.001968503937007874,0.001968503937007874,1.0,0.0,True,True,0,True
A21,fresh,2,1,corruption_family_leave_out,0.6844693118456213,0.6844693118456213,0.002178649237472767,0.002178649237472767,1.0,0.0,True,True,0,True
A21,fresh,2,1,domain_leave_out,0.6761747252167991,0.6761747252167991,0.0009881422924901185,0.0009881422924901185,1.0,0.0,True,True,0,True
A21,fresh,2,1,generator_leave_out,0.67524149659996,0.67524149659996,0.0038424591738712775,0.0038424591738712775,1.0,0.0,True,True,0,True
A21,fresh,2,1,long_horizon_recurrence,0.6648688599913152,0.6648688599913152,0.0016849199663016006,0.0016849199663016006,1.0,0.0,True,True,0,True
A21,fresh,2,1,policy_semantic_transfer,0.7160016168821747,0.7160016168821747,0.0027397260273972603,0.0027397260273972603,1.0,0.0,True,True,0,True
A21,fresh,3,2,corruption_composition_leave_out,0.6123081673881674,0.6123081673881674,0.0019588638589618022,0.0019588638589618022,1.0,0.0,True,True,0,True
A21,fresh,3,2,corruption_family_leave_out,0.6621401121084692,0.6621401121084692,0.0019940179461615153,0.0019940179461615153,1.0,0.0,True,True,0,True
A21,fresh,3,2,domain_leave_out,0.6584095548537485,0.6584095548537485,0.0009090909090909091,0.0009090909090909091,1.0,0.0,True,True,0,True
A21,fresh,3,2,generator_leave_out,0.6253606035972173,0.6253606035972173,0.0056179775280898875,0.0056179775280898875,1.0,0.0,True,True,0,True
A21,fresh,3,2,long_horizon_recurrence,0.6862244395711501,0.6862244395711501,0.0008561643835616438,0.0008561643835616438,1.0,0.0,True,True,0,True
