ablation_id,generation,benchmark_stratum,reset_type,paired_worlds,transfer_gain,forward_transfer,cold_start_reduction,learning_acceleration_ttr,learning_acceleration_ttd,learning_acceleration_ttd_status,negative_transfer_rate,catastrophic_governance_interference,scope_leakage_delta,recurrence_error_delta,objective_delta_ci_low,objective_delta_ci_high
A21,2,corruption_composition_leave_out,surface,8,0.11058068783068783,0.11058068783068775,0.060937500000000006,1.0731707317073171,,undefined_no_harm_detected,0.0,0.0,0.0,0.125,0.04675925925925929,0.20622354497354492
A21,2,corruption_family_leave_out,adversarial,13,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.004615384615384616,0.0,0.0,0.0
A21,2,corruption_family_leave_out,structural,18,0.031111111111111152,0.0311111111111112,0.023472222222222255,1.010752688172043,,undefined_no_harm_detected,0.0,0.0,0.011111111111111112,0.0,0.022200000000000036,0.04002222222222229
A21,2,corruption_family_leave_out,surface,19,0.015557274377807693,0.015557274377807628,0.04723684210526316,0.9459459459459459,,undefined_world_aggregate_has_no_decision_timestamp,0.3684210526315789,0.0,0.0,0.0,-0.03256303024890484,0.055280221751932264
A21,2,domain_leave_out,adversarial,19,0.0008421052631578897,0.0008421052631578663,0.0017105263157894401,1.0,,undefined_no_harm_detected,0.0,0.0,0.002105263157894737,0.0,0.0,0.002526315789473669
A21,2,domain_leave_out,structural,11,0.01330152200740436,0.01330152200740431,0.014772727272727243,1.0727272727272728,,undefined_world_aggregate_has_no_decision_timestamp,0.18181818181818182,0.09090909090909091,0.02,0.09090909090909091,-0.031370588235294095,0.047295104895104884
A21,2,domain_leave_out,surface,20,0.04357382467572686,0.04357382467572701,0.051624999999999976,1.0495049504950495,,undefined_world_aggregate_has_no_decision_timestamp,0.2,0.0,0.0,0.15,0.0007886128004946277,0.07248649886194722
A21,2,generator_leave_out,adversarial,14,0.002285714285714296,0.00228571428571428,0.0023214285714285854,1.0,,undefined_no_harm_detected,0.0,0.0,0.002857142857142857,0.0,0.0,0.005714285714285727
A21,2,generator_leave_out,structural,22,0.04029709946093649,0.040297099460936514,0.032272727272727314,1.0852713178294573,,undefined_no_harm_detected,0.0,0.0,0.012727272727272728,0.0,0.02900917072536347,0.0513433458095385
A21,2,generator_leave_out,surface,14,0.022149953310341936,0.022149953310341974,0.01035714285714287,0.9859154929577465,,undefined_world_aggregate_has_no_decision_timestamp,0.2857142857142857,0.0,0.0,0.21428571428571427,-0.029579451345755767,0.05840534434203787
A21,2,long_horizon_recurrence,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.002,0.0,0.0,0.0
A21,2,long_horizon_recurrence,structural,18,0.027416489286221053,0.02741648928622098,0.023194444444444462,1.0212765957446808,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.05555555555555555,0.01,0.0,-0.010527096636866792,0.05067510288065843
A21,2,long_horizon_recurrence,surface,22,0.032587812003358724,0.032587812003358696,0.06193181818181817,1.017094017094017,,undefined_world_aggregate_has_no_decision_timestamp,0.2727272727272727,0.045454545454545456,0.0,0.13636363636363635,0.0012571561405421254,0.06412863810830319
A21,2,policy_semantic_transfer,adversarial,22,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A21,2,policy_semantic_transfer,structural,11,0.0363636363636364,0.036363636363636376,0.023636363636363567,1.0563380281690142,,undefined_no_harm_detected,0.0,0.0,0.0036363636363636364,0.0,0.02036363636363644,0.05098181818181817
A21,2,policy_semantic_transfer,surface,17,0.008734255279976889,0.008734255279976955,0.02926470588235297,0.9514563106796117,,undefined_world_aggregate_has_no_decision_timestamp,0.47058823529411764,0.0,0.0,0.11764705882352941,-0.029553111943916684,0.0442075209345528
A21,3,corruption_composition_leave_out,adversarial,25,0.0013100000000000024,0.0013100000000000334,0.0027000000000000357,1.0,,undefined_no_harm_detected,0.0,0.0,0.0024,0.0,0.0,0.003930000000000006
A21,3,corruption_composition_leave_out,structural,19,0.040330409356725105,0.04033040935672505,0.0203947368421053,1.0097087378640777,,undefined_no_harm_detected,0.0,0.0,0.007368421052631579,0.0,0.030027339181286493,0.0504356725146198
A21,3,corruption_composition_leave_out,surface,6,0.039087250712250714,0.03908725071225072,0.06500000000000002,1.1,,undefined_world_aggregate_has_no_decision_timestamp,0.16666666666666666,0.0,0.0,0.3333333333333333,-0.0490333600427351,0.12244906517094019
A21,3,corruption_family_leave_out,adversarial,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0016666666666666666,0.0,0.0,0.0
A21,3,corruption_family_leave_out,structural,18,0.026317810457516314,0.026317810457516355,0.041388888888888836,1.11,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.05555555555555555,0.005555555555555556,0.0,-0.004592095588235296,0.049737152777777745
A21,3,corruption_family_leave_out,surface,8,0.019593750000000007,0.019593749999999965,0.01999999999999999,0.9523809523809523,,undefined_world_aggregate_has_no_decision_timestamp,0.25,0.0,0.0,0.25,-0.05973541666666662,0.09243749999999999
A21,3,domain_leave_out,adversarial,28,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0021428571428571425,0.0,0.0,0.0
A21,3,domain_leave_out,structural,15,0.04336923076923076,0.043369230769230716,0.03016666666666673,1.0581395348837208,,undefined_no_harm_detected,0.0,0.0,0.014666666666666666,-0.06666666666666667,0.03232089743589741,0.05723589743589744
A21,3,domain_leave_out,surface,7,0.0031139526517677263,0.0031139526517677263,0.03178571428571428,0.8444444444444444,,undefined_world_aggregate_has_no_decision_timestamp,0.2857142857142857,0.0,0.0,0.0,-0.04909002247363604,0.04852157287157291
A21,3,generator_leave_out,adversarial,24,0.0006666666666666673,0.0006666666666667043,0.0013541666666666008,1.0,,undefined_no_harm_detected,0.0,0.0,0.0025,0.0,0.0,0.002666666666666669
A21,3,generator_leave_out,structural,16,0.04599999999999996,0.04599999999999982,0.03859375000000004,1.035294117647059,,undefined_world_aggregate_has_no_decision_timestamp,0.0625,0.0,0.01375,0.0,0.02694999999999995,0.06899999999999992
A21,3,generator_leave_out,surface,10,0.10283574359152159,0.10283574359152148,0.07100000000000001,1.1400000000000001,,undefined_no_harm_detected,0.0,0.0,0.0,0.2,0.063409438954765,0.154550202020202
A21,3,long_horizon_recurrence,adversarial,23,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0008695652173913043,0.0,0.0,0.0
A21,3,long_horizon_recurrence,structural,18,0.03160622427983542,0.03160622427983539,0.021527777777777812,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.16666666666666666,0.0,0.011111111111111112,0.0,0.01587222222222224,0.04889444444444445
A21,3,long_horizon_recurrence,surface,9,0.0430960278460279,0.04309602784602784,0.028055555555555556,1.0217391304347827,,undefined_world_aggregate_has_no_decision_timestamp,0.3333333333333333,0.0,0.0,0.0,0.010296729115479155,0.07458541666666675
A21,3,policy_semantic_transfer,adversarial,26,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0
A21,3,policy_semantic_transfer,structural,14,0.03797021966681404,0.0379702196668138,0.020714285714285685,1.0140845070422537,,undefined_world_aggregate_has_no_decision_timestamp,0.07142857142857142,0.0,0.011428571428571429,0.0,0.016736195267580665,0.057231484962405973
A21,3,policy_semantic_transfer,surface,10,-0.005711934485169273,-0.005711934485169157,0.019250000000000017,0.9642857142857144,,undefined_world_aggregate_has_no_decision_timestamp,0.3,0.0,0.0,0.1,-0.0803464890642165,0.07808991511035654
A22,1,corruption_composition_leave_out,adversarial,8,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,corruption_composition_leave_out,structural,13,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,corruption_composition_leave_out,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,corruption_family_leave_out,adversarial,7,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,corruption_family_leave_out,structural,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,corruption_family_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,domain_leave_out,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,domain_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,domain_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,generator_leave_out,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,generator_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,generator_leave_out,surface,25,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,long_horizon_recurrence,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,long_horizon_recurrence,structural,20,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,long_horizon_recurrence,surface,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,policy_semantic_transfer,adversarial,3,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,policy_semantic_transfer,structural,18,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,1,policy_semantic_transfer,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A22,2,corruption_composition_leave_out,adversarial,22,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0
A22,2,corruption_composition_leave_out,structural,20,-0.010224603174603202,-0.010224603174603164,0.008500000000000063,0.9834710743801653,,undefined_world_aggregate_has_no_decision_timestamp,0.3,0.1,0.01,0.1,-0.07908294413919413,0.041117289377289354
A22,2,corruption_composition_leave_out,surface,8,0.057140924971767315,0.05714092497176726,0.04906249999999998,1.0227272727272727,,undefined_world_aggregate_has_no_decision_timestamp,0.375,0.0,0.0,0.125,-0.002919936432453496,0.11243911631846412
A22,2,corruption_family_leave_out,adversarial,13,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.004615384615384616,0.0,0.0,0.0
A22,2,corruption_family_leave_out,structural,18,0.02404938271604938,0.024049382716049283,0.030833333333333324,1.0319148936170213,,undefined_world_aggregate_has_no_decision_timestamp,0.05555555555555555,0.0,0.011111111111111112,0.0,-0.018177777777777758,0.05634722222222221
A22,2,corruption_family_leave_out,surface,19,0.02534937039047214,0.025349370390472137,0.06842105263157897,1.037037037037037,,undefined_world_aggregate_has_no_decision_timestamp,0.2631578947368421,0.0,0.0,0.10526315789473684,-0.049705927818311645,0.0998395498206644
A22,2,domain_leave_out,adversarial,19,0.0016842105263158026,0.0016842105263158436,0.0017105263157894401,1.0,,undefined_no_harm_detected,0.0,0.0,0.002105263157894737,0.0,0.0,0.004231578947368475
A22,2,domain_leave_out,structural,11,0.027636363636363622,0.02763636363636357,0.02954545454545457,1.018181818181818,,undefined_no_harm_detected,0.0,0.0,0.02,0.0,0.014509090909090904,0.03927272727272724
A22,2,domain_leave_out,surface,20,0.0628258116055105,0.0628258116055106,0.05575000000000005,1.0686274509803924,,undefined_world_aggregate_has_no_decision_timestamp,0.3,0.05,0.0,0.15,-0.035941138424207104,0.13193673363113065
A22,2,generator_leave_out,adversarial,14,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.002857142857142857,0.0,0.0,0.0
A22,2,generator_leave_out,structural,22,0.019713951919834258,0.01971395191983416,0.017613636363636387,0.9689922480620156,,undefined_world_aggregate_has_no_decision_timestamp,0.09090909090909091,0.0,0.012727272727272728,0.0,-0.005688365370718362,0.052256976562123615
A22,2,generator_leave_out,surface,14,0.0705982484948002,0.07059824849480023,0.06482142857142859,1.2,,undefined_world_aggregate_has_no_decision_timestamp,0.21428571428571427,0.0,0.0,0.07142857142857142,0.018141071428571423,0.11976110426929391
A22,2,long_horizon_recurrence,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.002,0.0,0.0,0.0
A22,2,long_horizon_recurrence,structural,18,0.05358164983164984,0.0535816498316497,0.028611111111111115,1.0106382978723405,,undefined_world_aggregate_has_no_decision_timestamp,0.05555555555555555,0.0,0.01,-0.05555555555555555,0.023660395622895656,0.09603156565656568
A22,2,long_horizon_recurrence,surface,22,0.08724736058939547,0.08724736058939553,0.06613636363636358,1.0085470085470085,,undefined_world_aggregate_has_no_decision_timestamp,0.18181818181818182,0.045454545454545456,0.0,0.0,0.031052819833167412,0.13224537401797992
A22,2,policy_semantic_transfer,adversarial,22,0.0007272727272727279,0.0007272727272726875,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0021818181818181836
A22,2,policy_semantic_transfer,structural,11,0.045395821569734617,0.04539582156973454,0.03250000000000003,1.0161290322580645,,undefined_world_aggregate_has_no_decision_timestamp,0.09090909090909091,0.0,0.0036363636363636364,0.0,0.013315612648221323,0.08579220779220781
A22,2,policy_semantic_transfer,surface,17,0.0817153200744899,0.08171532007448978,0.04588235294117646,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.17647058823529413,0.0,0.0,0.0,0.03503257100294294,0.13210000178918865
A22,3,corruption_composition_leave_out,adversarial,25,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0024,0.0,0.0,0.0
A22,3,corruption_composition_leave_out,structural,19,0.05796439578676419,0.057964395786764156,0.025921052631578928,1.0857142857142856,,undefined_world_aggregate_has_no_decision_timestamp,0.10526315789473684,0.0,0.007368421052631579,0.0,0.031786954602415096,0.09338677469549185
A22,3,corruption_composition_leave_out,surface,6,-0.0639092365967366,-0.06390923659673675,0.048750000000000016,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.5,0.0,0.0,0.16666666666666666,-0.17279446386946393,0.06582031250000009
A22,3,corruption_family_leave_out,adversarial,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0016666666666666666,0.0,0.0,0.0
A22,3,corruption_family_leave_out,structural,18,0.018845029239766047,0.018845029239766053,0.006944444444444503,1.0761904761904761,,undefined_world_aggregate_has_no_decision_timestamp,0.2222222222222222,0.0,0.005555555555555556,0.0,-0.0046142543859649405,0.03737441520467832
A22,3,corruption_family_leave_out,surface,8,0.0906702898550725,0.09067028985507242,0.05281250000000001,1.05,,undefined_world_aggregate_has_no_decision_timestamp,0.125,0.0,0.0,-0.125,-0.03158532608695647,0.1845416666666667
A22,3,domain_leave_out,adversarial,28,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0021428571428571425,0.0,0.0,0.0
A22,3,domain_leave_out,structural,15,0.03231378066378065,0.032313780663780545,0.023999999999999994,1.0375,,undefined_world_aggregate_has_no_decision_timestamp,0.2,0.0,0.014666666666666666,0.06666666666666667,0.003338436147186121,0.060573928571428556
A22,3,domain_leave_out,surface,7,0.16728037048152594,0.1672803704815259,0.07892857142857143,1.2,,undefined_no_harm_detected,0.0,0.0,0.0,-0.42857142857142855,0.10544968633286657,0.2247377899076297
A22,3,generator_leave_out,adversarial,24,0.0006666666666666673,0.0006666666666667043,0.0013541666666666008,1.0,,undefined_no_harm_detected,0.0,0.0,0.0025,0.0,0.0,0.0020166666666666722
A22,3,generator_leave_out,structural,16,0.06299542379953893,0.06299542379953893,0.04296875,1.0574712643678161,,undefined_world_aggregate_has_no_decision_timestamp,0.125,0.0,0.01375,0.0625,0.02780259622713417,0.10707299118470949
A22,3,generator_leave_out,surface,10,0.07379590973362526,0.07379590973362515,0.0685,1.196078431372549,,undefined_world_aggregate_has_no_decision_timestamp,0.4,0.0,0.0,-0.2,-0.000805962301587345,0.16507977250957853
A22,3,long_horizon_recurrence,adversarial,23,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0008695652173913043,0.0,0.0,0.0
A22,3,long_horizon_recurrence,structural,18,0.03292063492063491,0.032920634920634795,0.041527777777777775,1.0425531914893618,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.0,0.011111111111111112,0.0,0.0186769841269841,0.043609523809523806
A22,3,long_horizon_recurrence,surface,9,0.17008592683592683,0.17008592683592672,0.1138888888888889,1.108695652173913,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.0,0.0,-0.1111111111111111,0.09962848075348066,0.24480387506012502
A22,3,policy_semantic_transfer,adversarial,26,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0
A22,3,policy_semantic_transfer,structural,14,0.014327806122448978,0.014327806122449105,0.0185714285714286,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.14285714285714285,0.0,0.011428571428571429,0.0,-0.011164987244897943,0.03428571428571421
A22,3,policy_semantic_transfer,surface,10,0.1357889541265353,0.13578895412653524,0.07850000000000007,1.125,,undefined_no_harm_detected,0.0,0.0,0.0,-0.1,0.06858869269949074,0.21330554260114531
A23,1,corruption_composition_leave_out,adversarial,8,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,corruption_composition_leave_out,structural,13,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,corruption_composition_leave_out,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,corruption_family_leave_out,adversarial,7,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,corruption_family_leave_out,structural,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,corruption_family_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,domain_leave_out,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,domain_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,domain_leave_out,surface,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,generator_leave_out,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,generator_leave_out,structural,15,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,generator_leave_out,surface,25,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,long_horizon_recurrence,adversarial,11,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,long_horizon_recurrence,structural,20,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,long_horizon_recurrence,surface,19,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,policy_semantic_transfer,adversarial,3,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,policy_semantic_transfer,structural,18,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,1,policy_semantic_transfer,surface,29,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,2,corruption_composition_leave_out,adversarial,22,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0018181818181818182,0.0,0.0,0.0
A23,2,corruption_composition_leave_out,structural,20,0.019843406593406596,0.019843406593406443,0.011750000000000066,0.9918032786885246,,undefined_world_aggregate_has_no_decision_timestamp,0.15,0.05,0.01,0.0,-0.024729271978021963,0.05723377747252749
A23,2,corruption_composition_leave_out,surface,8,0.05227471891534388,0.052274718915343854,0.0365625,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.25,0.0,0.0,0.0,-0.020622612847222214,0.16487466931216926
A23,2,corruption_family_leave_out,adversarial,13,0.001230769230769232,0.0012307692307692575,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.004615384615384616,0.0,0.0,0.004923076923076928
A23,2,corruption_family_leave_out,structural,18,0.018716049382716052,0.018716049382715982,0.02361111111111111,1.043010752688172,,undefined_world_aggregate_has_no_decision_timestamp,0.05555555555555555,0.0,0.011111111111111112,0.0,-0.022555555555555492,0.04654722222222218
A23,2,corruption_family_leave_out,surface,19,-0.04579686858815715,-0.045796868588157014,0.020394736842105243,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.47368421052631576,0.05263157894736842,0.0,0.10526315789473684,-0.11526667645901652,0.024156850495328598
A23,2,domain_leave_out,adversarial,19,0.0016842105263158026,0.0016842105263158436,0.0017105263157894401,1.0,,undefined_no_harm_detected,0.0,0.0,0.002105263157894737,0.0,0.0,0.004210526315789501
A23,2,domain_leave_out,structural,11,0.0067700534759358244,0.006770053475935955,0.011818181818181811,1.0545454545454545,,undefined_world_aggregate_has_no_decision_timestamp,0.09090909090909091,0.09090909090909091,0.02,0.0,-0.03404705882352943,0.02763636363636366
A23,2,domain_leave_out,surface,20,0.0018057691201712855,0.0018057691201712744,0.030750000000000027,0.9900990099009901,,undefined_world_aggregate_has_no_decision_timestamp,0.25,0.05,0.0,0.15,-0.07284164502818036,0.04709066953502414
A23,2,generator_leave_out,adversarial,14,0.0011428571428571319,0.0011428571428572232,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.002857142857142857,0.0,0.0,0.003428571428571396
A23,2,generator_leave_out,structural,22,0.02141048945629273,0.02141048945629276,0.016136363636363643,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.045454545454545456,0.0,0.012727272727272728,0.0,-0.005291654160766032,0.04191245059288534
A23,2,generator_leave_out,surface,14,0.02663184193001661,0.026631841930016664,0.03660714285714284,1.1285714285714286,,undefined_world_aggregate_has_no_decision_timestamp,0.14285714285714285,0.0,0.0,0.14285714285714285,-0.01021822793754534,0.06524449286493471
A23,2,long_horizon_recurrence,adversarial,10,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.002,0.0,0.0,0.0
A23,2,long_horizon_recurrence,structural,18,0.02830555555555552,0.028305555555555584,0.010555555555555568,1.0106382978723405,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.0,0.01,-0.05555555555555555,-0.0025500000000000357,0.06729675925925924
A23,2,long_horizon_recurrence,surface,22,0.009338958720080354,0.009338958720080393,0.03488636363636363,1.0085470085470085,,undefined_world_aggregate_has_no_decision_timestamp,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,-0.037464542969851834,0.04966094278528493
A23,2,policy_semantic_transfer,adversarial,22,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0,0.0,0.0,0.0
A23,2,policy_semantic_transfer,structural,11,0.021162055335968367,0.021162055335968266,0.005681818181818149,0.9841269841269842,,undefined_world_aggregate_has_no_decision_timestamp,0.09090909090909091,0.0,0.0036363636363636364,0.0,0.0038498023715414823,0.037854545454545474
A23,2,policy_semantic_transfer,surface,17,0.0006883520056919665,0.0006883520056918391,0.004558823529411782,0.891089108910891,,undefined_world_aggregate_has_no_decision_timestamp,0.35294117647058826,0.0,0.0,0.0,-0.04701353014815347,0.05050670746569931
A23,3,corruption_composition_leave_out,adversarial,25,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0024,0.0,0.0,0.0
A23,3,corruption_composition_leave_out,structural,19,0.018107623173412597,0.018107623173412746,0.010263157894736807,1.0096153846153846,,undefined_world_aggregate_has_no_decision_timestamp,0.10526315789473684,0.0,0.007368421052631579,0.0,-0.014549632796672304,0.04087969093495407
A23,3,corruption_composition_leave_out,surface,6,-0.05441702279202281,-0.05441702279202287,0.03791666666666667,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.14365812856125362,0.01942592592592594
A23,3,corruption_family_leave_out,adversarial,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0016666666666666666,0.0,0.0,0.0
A23,3,corruption_family_leave_out,structural,18,0.0034225514767310273,0.003422551476731095,0.025138888888888905,1.1041666666666667,,undefined_world_aggregate_has_no_decision_timestamp,0.2222222222222222,0.05555555555555555,0.005555555555555556,0.0,-0.02308277495208609,0.03022222222222218
A23,3,corruption_family_leave_out,surface,8,0.013843750000000002,0.013843750000000044,0.03218750000000001,0.9523809523809523,,undefined_world_aggregate_has_no_decision_timestamp,0.25,0.0,0.0,0.125,-0.05622473958333331,0.07353098958333328
A23,3,domain_leave_out,adversarial,28,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0021428571428571425,0.0,0.0,0.0
A23,3,domain_leave_out,structural,15,0.0283224053724054,0.02832240537240538,0.019666666666666693,1.036144578313253,,undefined_world_aggregate_has_no_decision_timestamp,0.2,0.0,0.014666666666666666,0.0,0.009535897435897429,0.05316042124542133
A23,3,domain_leave_out,surface,7,0.060778626602156,0.06077862660215594,0.04607142857142857,0.975,,undefined_world_aggregate_has_no_decision_timestamp,0.14285714285714285,0.0,0.0,-0.14285714285714285,0.0073064935064934555,0.12243263305322132
A23,3,generator_leave_out,adversarial,24,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0025,0.0,0.0,0.0
A23,3,generator_leave_out,structural,16,0.049602374230573426,0.049602374230573454,0.0325,1.0116279069767442,,undefined_world_aggregate_has_no_decision_timestamp,0.0625,0.0,0.01375,0.0,0.02602767664992826,0.07617114794973855
A23,3,generator_leave_out,surface,10,0.015136702586230594,0.015136702586230677,0.00874999999999998,1.058823529411765,,undefined_world_aggregate_has_no_decision_timestamp,0.3,0.0,0.0,0.1,-0.05319865693290793,0.08819562726449275
A23,3,long_horizon_recurrence,adversarial,23,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0008695652173913043,0.0,0.0,0.0
A23,3,long_horizon_recurrence,structural,18,0.02246924603174603,0.02246924603174605,0.02680555555555561,1.0,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.0,0.011111111111111112,0.0,0.010066840277777798,0.03911111111111105
A23,3,long_horizon_recurrence,surface,9,0.04050259350259352,0.04050259350259333,0.02111111111111111,0.9782608695652175,,undefined_world_aggregate_has_no_decision_timestamp,0.1111111111111111,0.0,0.0,0.0,0.006764093639093613,0.06934564564564573
A23,3,policy_semantic_transfer,adversarial,26,0.0,0.0,0.0,1.0,,undefined_no_harm_detected,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0
